eventid,iyear,imonth,iday,country_txt,region_txt,city,latitude,longitude,attacktype1_txt,nkill,nwound
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,15,Myanmar,Southeast Asia,Mandalay,21.973508,96.08208,Unknown,0,0
1.99703E+11,1997,3,21,Indonesia,Southeast Asia,Unknown,,,Unknown,4,8
1.99703E+11,1997,3,21,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Hostage Taking (Kidnapping),0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,22,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Unknown,0,0
1.99703E+11,1997,3,23,Indonesia,Southeast Asia,Dili,-8.54966,125.566599,Unknown,0,0
1.99703E+11,1997,3,24,Philippines,Southeast Asia,M'lang,6.949288,124.884481,Hostage Taking (Kidnapping),0,0
1.99703E+11,1997,3,25,Myanmar,Southeast Asia,Prome,18.822124,95.219736,Unknown,0,0
1.99703E+11,1997,3,25,Myanmar,Southeast Asia,Prome,18.822124,95.219736,Unknown,0,0
1.99703E+11,1997,3,25,Myanmar,Southeast Asia,Prome,18.822124,95.219736,Unknown,0,0
1.99703E+11,1997,3,26,Philippines,Southeast Asia,Domingag,,,Armed Assault,1,1
1.99703E+11,1997,3,26,Philippines,Southeast Asia,Palauig,15.45662,119.957276,Armed Assault,7,0
1.99703E+11,1997,3,28,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,1,2
1.99703E+11,1997,3,28,Vietnam,Southeast Asia,Unknown,,,Armed Assault,0,0
1.99703E+11,1997,3,30,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,16,119
1.99704E+11,1997,4,1,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.99704E+11,1997,4,2,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Assassination,1,0
1.99704E+11,1997,4,6,Indonesia,Southeast Asia,Pekalongan,-6.882887,109.669998,Facility/Infrastructure Attack,0,1
1.99704E+11,1997,4,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149559,Bombing/Explosion,1,0
1.99704E+11,1997,4,7,Indonesia,Southeast Asia,Viqueque,-8.855222,126.364246,Unknown,6,3
1.99704E+11,1997,4,7,Indonesia,Southeast Asia,Viqueque,-8.855222,126.364246,Unknown,6,3
1.99704E+11,1997,4,9,Indonesia,Southeast Asia,Sigaluh,-7.429062,109.776067,Unknown,0,1
1.99704E+11,1997,4,9,Indonesia,Southeast Asia,Binangun,-7.672885,109.270992,Unknown,0,12
1.99704E+11,1997,4,9,Indonesia,Southeast Asia,Wonosobo,-7.362109,109.899399,Facility/Infrastructure Attack,0,14
1.99704E+11,1997,4,10,Myanmar,Southeast Asia,Pyin Oo Lwin,22.040897,96.462536,Bombing/Explosion,15,10
1.99704E+11,1997,4,12,Philippines,Southeast Asia,M'lang,6.949288,124.884481,Bombing/Explosion,2,5
1.99704E+11,1997,4,15,Philippines,Southeast Asia,Marawi,8.004674,124.2913,Hostage Taking (Kidnapping),0,0
1.99704E+11,1997,4,23,Thailand,Southeast Asia,Betong,5.773056,101.0725,Armed Assault,4,0
1.99704E+11,1997,4,27,Indonesia,Southeast Asia,Akiba,-4.28068,138.050537,Armed Assault,2,0
1.99704E+11,1997,4,27,Thailand,Southeast Asia,Ta Per Poo,,,Armed Assault,1,0
1.99705E+11,1997,5,1,Myanmar,Southeast Asia,Myiek,12.43844,98.60878,Hostage Taking (Kidnapping),0,0
1.99705E+11,1997,5,2,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Hostage Taking (Kidnapping),1,0
1.99705E+11,1997,5,4,Philippines,Southeast Asia,Ipil,7.78403,122.593085,Bombing/Explosion,0,0
1.99705E+11,1997,5,4,Philippines,Southeast Asia,Manila,14.596051,120.978666,Armed Assault,2,0
1.99705E+11,1997,5,4,Cambodia,Southeast Asia,Sihanoukville,10.614029,103.529517,Armed Assault,1,2
1.99705E+11,1997,5,5,Philippines,Southeast Asia,Titay,7.869644,122.562366,Bombing/Explosion,0,0
1.99705E+11,1997,5,11,Philippines,Southeast Asia,Pigcawayan,7.279201,124.426993,Armed Assault,5,0
1.99705E+11,1997,5,16,Philippines,Southeast Asia,Tacurong,6.702776,124.683416,Armed Assault,1,6
1.99705E+11,1997,5,17,Thailand,Southeast Asia,Rangae district,6.254148,101.729605,Bombing/Explosion,0,0
1.99705E+11,1997,5,22,Myanmar,Southeast Asia,Loikaw,19.674167,97.209167,Bombing/Explosion,0,0
1.99705E+11,1997,5,26,Philippines,Southeast Asia,Jolo,6.050458,121.012245,Armed Assault,1,1
1.99705E+11,1997,5,26,Philippines,Southeast Asia,Jolo,6.050458,121.012245,Armed Assault,3,2
1.99705E+11,1997,5,27,Indonesia,Southeast Asia,Baucau,-8.46643,126.449704,Unknown,2,40
1.99705E+11,1997,5,27,Philippines,Southeast Asia,Marawi,8.004674,124.2913,Hostage Taking (Kidnapping),0,0
1.99705E+11,1997,5,28,Indonesia,Southeast Asia,Unknown,,,Hostage Taking (Kidnapping),0,0
1.99705E+11,1997,5,28,Indonesia,Southeast Asia,Baucau,-8.46643,126.449704,Facility/Infrastructure Attack,10,1
1.99705E+11,1997,5,28,Indonesia,Southeast Asia,Baucau,-8.46643,126.449704,Facility/Infrastructure Attack,10,1
1.99705E+11,1997,5,28,Indonesia,Southeast Asia,Baucau,-8.46643,126.449704,Facility/Infrastructure Attack,10,1
1.99705E+11,1997,5,28,Indonesia,Southeast Asia,Baucau,-8.46643,126.449704,Facility/Infrastructure Attack,10,1
1.99705E+11,1997,5,28,Indonesia,Southeast Asia,Dili,-8.54966,125.566599,Armed Assault,4,7
1.99705E+11,1997,5,28,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Armed Assault,0,1
1.99705E+11,1997,5,31,Indonesia,Southeast Asia,Jakarta,-6.312279,106.784433,Bombing/Explosion,17,6
1.99705E+11,1997,5,31,Cambodia,Southeast Asia,Sihanoukville,10.614029,103.529517,Bombing/Explosion,0,0
1.99706E+11,1997,6,3,Philippines,Southeast Asia,Manila,14.596051,120.978666,Assassination,1,0
1.99706E+11,1997,6,4,Vietnam,Southeast Asia,Ho Chi Minh City,10.82926,106.633072,Assassination,1,0
1.99706E+11,1997,6,7,Indonesia,Southeast Asia,Dili,-8.54966,125.566599,Facility/Infrastructure Attack,0,0
1.99706E+11,1997,6,10,Cambodia,Southeast Asia,Anlong Veng,14.23327,104.083257,Assassination,10,0
1.99706E+11,1997,6,15,Indonesia,Southeast Asia,Baru,,,Armed Assault,1,0
1.99706E+11,1997,6,15,Philippines,Southeast Asia,Glan,5.821566,125.200949,Hostage Taking (Kidnapping),1,0
1.99706E+11,1997,6,16,Philippines,Southeast Asia,Sultan sa Barongis,6.892857,124.6218,Hostage Taking (Kidnapping),0,0
1.99706E+11,1997,6,16,Philippines,Southeast Asia,Malapatan,5.966221,125.285949,Hostage Taking (Kidnapping),0,0
1.99706E+11,1997,6,17,Philippines,Southeast Asia,Iligan,8.240043,124.244766,Hostage Taking (Kidnapping),0,0
1.99706E+11,1997,6,17,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,2,2
1.99706E+11,1997,6,26,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Hostage Taking (Kidnapping),7,0
1.99706E+11,1997,6,28,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,0,5
1.99707E+11,1997,7,1,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,1,27
1.99707E+11,1997,7,5,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Armed Assault,48,118
1.99707E+11,1997,7,10,Cambodia,Southeast Asia,Siem Reap,13.344637,103.847055,Bombing/Explosion,0,0
1.99707E+11,1997,7,10,Cambodia,Southeast Asia,Siem Reap,13.344637,103.847055,Bombing/Explosion,0,0
1.99707E+11,1997,7,16,Philippines,Southeast Asia,Wao,7.686119,124.692186,Unknown,4,2
1.99707E+11,1997,7,17,Philippines,Southeast Asia,Tuburan,10.728829,123.82764,Assassination,1,0
1.99707E+11,1997,7,17,Philippines,Southeast Asia,Maitum,6.060563,124.495675,Unknown,4,0
1.99707E+11,1997,7,27,Philippines,Southeast Asia,Maguinao,15.021316,120.942444,Hostage Taking (Kidnapping),0,0
1.99707E+11,1997,7,27,Philippines,Southeast Asia,Maitum,6.060563,124.495675,Armed Assault,0,1
1.99707E+11,1997,7,30,Indonesia,Southeast Asia,Liquisa,-8.583333,125.35,Unknown,3,0
1.99708E+11,1997,8,5,Philippines,Southeast Asia,Manila,14.596051,120.978666,Hostage Taking (Kidnapping),0,0
1.99708E+11,1997,8,8,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Armed Assault,5,4
1.99708E+11,1997,8,10,Philippines,Southeast Asia,Antipolo,14.626186,121.125073,Armed Assault,2,2
1.99708E+11,1997,8,12,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.99708E+11,1997,8,13,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.99708E+11,1997,8,14,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,2
1.99708E+11,1997,8,17,Philippines,Southeast Asia,Cagayan de Oro,8.489579,124.651478,Bombing/Explosion,3,39
1.99708E+11,1997,8,22,Philippines,Southeast Asia,Manila,14.596051,120.978666,Hostage Taking (Kidnapping),0,0
1.99708E+11,1997,8,24,Philippines,Southeast Asia,Banjud,,,Armed Assault,2,0
1.99708E+11,1997,8,31,Indonesia,Southeast Asia,Garut,-7.216667,107.9,Armed Assault,0,0
1.99709E+11,1997,9,3,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,3,60
1.99709E+11,1997,9,3,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,3,60
1.99709E+11,1997,9,16,Indonesia,Southeast Asia,Makassar,-5.134485,119.41877,Armed Assault,0,0
1.99709E+11,1997,9,18,Indonesia,Southeast Asia,Manatuto,-8.516667,126.016667,Unknown,11,0
1.99709E+11,1997,9,23,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,0
1.99709E+11,1997,9,24,Indonesia,Southeast Asia,Buicaren,-8.913945,126.280736,Armed Assault,3,0
1.9971E+11,1997,10,2,Indonesia,Southeast Asia,Watuhaka,,,Assassination,2,0
1.9971E+11,1997,10,8,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,0,0
1.9971E+11,1997,10,8,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,0,0
1.9971E+11,1997,10,11,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,0,9
1.9971E+11,1997,10,14,Philippines,Southeast Asia,Awang,7.161138,124.215343,Bombing/Explosion,5,6
1.9971E+11,1997,10,15,Philippines,Southeast Asia,Isabela,6.700414,121.972557,Armed Assault,4,0
1.9971E+11,1997,10,15,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,2,2
1.9971E+11,1997,10,27,Philippines,Southeast Asia,Tangcal,8.015901,124.059425,Hostage Taking (Kidnapping),0,0
1.9971E+11,1997,10,30,Philippines,Southeast Asia,Rodriguez,14.740025,121.149719,Armed Assault,2,1
1.99711E+11,1997,11,8,Philippines,Southeast Asia,Bongabong,12.701949,121.376471,Unknown,7,3
1.99711E+11,1997,11,23,Philippines,Southeast Asia,Legazpi,13.147154,123.748632,Armed Assault,5,4
1.99711E+11,1997,11,29,Thailand,Southeast Asia,Muang Pattani district,6.869484,101.250483,Bombing/Explosion,0,0
1.99712E+11,1997,12,12,Thailand,Southeast Asia,Cho-airong district,6.190088,101.797961,Unknown,1,0
1.99712E+11,1997,12,21,Thailand,Southeast Asia,Cho-airong district,6.190088,101.797961,Armed Assault,1,0
1.99712E+11,1997,12,24,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,0,1
1.99712E+11,1997,12,29,Thailand,Southeast Asia,Yala,6.545499,101.2799,Bombing/Explosion,2,13
1.99712E+11,1997,12,29,Thailand,Southeast Asia,Yala,6.545499,101.2799,Bombing/Explosion,0,0
1.99712E+11,1997,12,29,Thailand,Southeast Asia,Cho-airong district,6.190088,101.797961,Armed Assault,0,0
1.99712E+11,1997,12,31,Thailand,Southeast Asia,Than To district,6.166837,101.190053,Bombing/Explosion,0,0
1.99801E+11,1998,1,19,Philippines,Southeast Asia,Makati,14.549431,121.033592,Facility/Infrastructure Attack,0,0
1.99801E+11,1998,1,19,Thailand,Southeast Asia,Chanae District,6.057088,101.695444,Armed Assault,0,1
1.99801E+11,1998,1,19,Philippines,Southeast Asia,Makati,14.549431,121.033592,Bombing/Explosion,0,0
1.99802E+11,1998,2,10,Indonesia,Southeast Asia,Los Palos,-8.522814,126.997171,Unarmed Assault,3,
1.99802E+11,1998,2,14,Thailand,Southeast Asia,Than Tho,6.168865,101.181128,Armed Assault,0,2
1.99802E+11,1998,2,25,Cambodia,Southeast Asia,Kev Seima,12.3632,106.817838,Unarmed Assault,0,0
1.99803E+11,1998,3,5,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Bombing/Explosion,0,2
1.99803E+11,1998,3,7,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Bombing/Explosion,0,5
1.99803E+11,1998,3,11,Thailand,Southeast Asia,Mae Sot District,16.723537,98.584374,Armed Assault,4,39
1.99803E+11,1998,3,17,Philippines,Southeast Asia,Unknown,7.451959,125.807589,Bombing/Explosion,0,7
1.99803E+11,1998,3,17,Philippines,Southeast Asia,Unknown,7.451959,125.807589,Armed Assault,0,2
1.99803E+11,1998,3,20,Philippines,Southeast Asia,Abungabung,6.486859,121.913314,Bombing/Explosion,2,8
1.99804E+11,1998,4,20,Cambodia,Southeast Asia,Chhanok Tru,12.514167,104.453889,Unknown,22,0
1.99806E+11,1998,6,5,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.99807E+11,1998,7,9,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Assassination,0,0
1.99807E+11,1998,7,17,Cambodia,Southeast Asia,Siem Reap,13.344637,103.847055,Armed Assault,2,5
1.99807E+11,1998,7,26,Cambodia,Southeast Asia,O Kong Vinh,,,Unknown,10,
1.99808E+11,1998,8,13,Cambodia,Southeast Asia,Thmar Da,,,Armed Assault,,
1.99808E+11,1998,8,20,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,1,0
1.99808E+11,1998,8,24,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Armed Assault,2,3
1.99809E+11,1998,9,7,Philippines,Southeast Asia,Sibuco,7.291386,122.064633,Hostage Taking (Kidnapping),0,0
1.99809E+11,1998,9,11,Philippines,Southeast Asia,Sitangkai,4.662801,119.399601,Hostage Taking (Kidnapping),0,0
1.9981E+11,1998,10,16,Philippines,Southeast Asia,Naga,7.807908,122.699403,Hostage Taking (Kidnapping),0,0
1.9981E+11,1998,10,17,Philippines,Southeast Asia,Diplahan,7.746118,122.967087,Hostage Taking (Kidnapping),0,0
1.9981E+11,1998,10,21,Philippines,Southeast Asia,Unknown,7.829613,123.436756,Hostage Taking (Kidnapping),0,0
1.99811E+11,1998,11,2,Philippines,Southeast Asia,Cagayan de Oro,8.483379,124.646575,Bombing/Explosion,1,21
1.99811E+11,1998,11,2,Philippines,Southeast Asia,Baculud,17.862691,121.716797,Bombing/Explosion,0,20
1.99811E+11,1998,11,9,Indonesia,Southeast Asia,Unknown,-9.017001,125.829397,Armed Assault,3,0
1.99811E+11,1998,11,19,Philippines,Southeast Asia,Dipolog City,8.588406,123.33978,Bombing/Explosion,1,2
1.99811E+11,1998,11,19,Philippines,Southeast Asia,Plaridel,8.588406,123.33978,Bombing/Explosion,0,0
1.99811E+11,1998,11,28,Indonesia,Southeast Asia,Madura,-7.166667,113.466667,Bombing/Explosion,3,5
1.99812E+11,1998,12,16,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,15
1.99901E+11,1999,1,2,Philippines,Southeast Asia,Jolo,6.050458,121.012245,Bombing/Explosion,10,74
1.99901E+11,1999,1,5,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Bombing/Explosion,0,4
1.99901E+11,1999,1,8,Philippines,Southeast Asia,Impasug-ong district,8.304936,125.003254,Bombing/Explosion,1,10
1.99901E+11,1999,1,12,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Bombing/Explosion,0,0
1.99901E+11,1999,1,12,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Bombing/Explosion,0,0
1.99901E+11,1999,1,13,Philippines,Southeast Asia,Maluso,6.556828,121.883449,Bombing/Explosion,0,7
1.99901E+11,1999,1,15,Thailand,Southeast Asia,Bangkok,13.727896,100.524124,Bombing/Explosion,0,0
1.99902E+11,1999,2,3,Philippines,Southeast Asia,Tacurong,6.690864,124.680783,Bombing/Explosion,0,12
1.99902E+11,1999,2,17,Philippines,Southeast Asia,Carmen,7.362014,125.70565,Hostage Taking (Kidnapping),0,
1.99903E+11,1999,3,3,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,1,16
1.99903E+11,1999,3,5,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,0,2
1.99903E+11,1999,3,7,Cambodia,Southeast Asia,Phnom Penh,11.558831,104.917445,Bombing/Explosion,0,0
1.99903E+11,1999,3,7,Cambodia,Southeast Asia,Trapeang Chrey,11.025766,105.071011,Armed Assault,,
1.99903E+11,1999,3,15,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Bombing/Explosion,0,5
1.99903E+11,1999,3,15,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Bombing/Explosion,0,5
1.99903E+11,1999,3,21,Philippines,Southeast Asia,Margosatubig,7.579152,123.16669,Hostage Taking (Kidnapping),,9
1.99903E+11,1999,3,30,Philippines,Southeast Asia,Alamada,7.333211,124.56839,Armed Assault,5,2
1.99904E+11,1999,4,2,Indonesia,Southeast Asia,Purbalingga,-7.390747,109.3638,Unknown,0,0
1.99904E+11,1999,4,3,Philippines,Southeast Asia,La Paz,8.272934,125.799743,Armed Assault,0,3
1.99904E+11,1999,4,15,Philippines,Southeast Asia,Liguan,13.24175,124.041936,Bombing/Explosion,14,30
1.99904E+11,1999,4,18,Cambodia,Southeast Asia,Prek Phneou,,,Facility/Infrastructure Attack,0,0
1.99904E+11,1999,4,19,Indonesia,Southeast Asia,Jakarta,-6.208821,106.846046,Bombing/Explosion,0,2
1.99905E+11,1999,5,5,Indonesia,Southeast Asia,Mur II,-3.903211,134.432709,Hostage Taking (Kidnapping),4,3
1.99905E+11,1999,5,9,Indonesia,Southeast Asia,Dili,-8.55902,125.578194,Armed Assault,1,1
1.99905E+11,1999,5,10,Indonesia,Southeast Asia,Santa Cruz,-8.556944,125.581667,Armed Assault,1,
1.99905E+11,1999,5,10,Indonesia,Southeast Asia,Audian,-8.560655,125.584969,Armed Assault,0,1
1.99905E+11,1999,5,11,Indonesia,Southeast Asia,Pulau Rungkom,5.237222,96.9925,Bombing/Explosion,0,0
1.99905E+11,1999,5,16,Indonesia,Southeast Asia,Atara,,,Armed Assault,5,
1.99905E+11,1999,5,16,Indonesia,Southeast Asia,Dili,-8.55902,125.578194,Armed Assault,0,0
1.99905E+11,1999,5,16,Indonesia,Southeast Asia,Dili,-8.55902,125.578194,Armed Assault,0,0
1.99905E+11,1999,5,18,Philippines,Southeast Asia,Tipo-Tipo,6.497216,122.105141,Armed Assault,1,0
1.99905E+11,1999,5,18,Philippines,Southeast Asia,Buldon,7.514969,124.372309,Armed Assault,0,0
1.99905E+11,1999,5,28,Indonesia,Southeast Asia,Jakarta,-6.208821,106.846046,Facility/Infrastructure Attack,0,0
1.99905E+11,1999,5,29,Indonesia,Southeast Asia,West Aceh district,4.15405,96.143965,Armed Assault,9,0
1.99905E+11,1999,5,30,Philippines,Southeast Asia,Salay,8.859709,124.788662,Assassination,3,1
1.99905E+11,1999,5,31,Indonesia,Southeast Asia,Ujungpandang,-5.134485,119.41877,Armed Assault,0,0
1.99906E+11,1999,6,1,Indonesia,Southeast Asia,Lingkok,5.54999,95.316667,Armed Assault,2,
1.99906E+11,1999,6,1,Indonesia,Southeast Asia,Keudee Geureubak,4.358267,98.175594,Hostage Taking (Kidnapping),3,
1.99906E+11,1999,6,2,Indonesia,Southeast Asia,Pidie,5.380556,95.954722,Armed Assault,2,
1.99906E+11,1999,6,2,Indonesia,Southeast Asia,Trumon,2.64413,97.790807,Armed Assault,1,1
1.99906E+11,1999,6,10,Indonesia,Southeast Asia,Lamno Sub-district,5.541471,95.342957,Armed Assault,2,6
1.99906E+11,1999,6,13,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Hostage Taking (Kidnapping),0,0
1.99906E+11,1999,6,14,Indonesia,Southeast Asia,Mount Geurute,5.55,95.316667,Armed Assault,2,6
1.99906E+11,1999,6,17,Indonesia,Southeast Asia,Manufatia,-8.664722,125.358333,Hostage Taking (Kidnapping),1,0
1.99906E+11,1999,6,19,Indonesia,Southeast Asia,Cotblang,5.1234,97.3503,Armed Assault,0,5
1.99906E+11,1999,6,20,Indonesia,Southeast Asia,Dili,-8.55902,125.578194,Armed Assault,0,1
1.99906E+11,1999,6,23,Myanmar,Southeast Asia,Natyekan,21.92427,95.361609,Bombing/Explosion,8,16
1.99906E+11,1999,6,28,Philippines,Southeast Asia,Maluso,6.556828,121.883449,Bombing/Explosion,0,9
1.99907E+11,1999,7,4,Indonesia,Southeast Asia,Sare,-8.758333,125.2075,Armed Assault,1,4
1.99907E+11,1999,7,5,Indonesia,Southeast Asia,Samudera district,5.118257,97.210942,Armed Assault,1,0
1.99907E+11,1999,7,5,Indonesia,Southeast Asia,Arso District,-2.686374,140.814829,Hostage Taking (Kidnapping),0,0
